Model,Brand,Year,Price,Mileage,Transmission
Mazda CX-5,Mazda,2018,82800,97000,Automatic
BMW X5,BMW,2023,328500,52000,Automatic
Toyota Yaris,Toyota,2019,61300,77000,Automatic
Proton Saga,Proton,2019,26800,92000,Automatic
Nissan Almera,Nissan,2015,22500,107000,Automatic
Mercedes-Benz C250,Mercedes-Benz,2015,103800,52000,Automatic
Proton X70,Proton,2020,56800,62000,Automatic
Kia Rio,Kia,2016,33800,82000,Automatic
Volkswagen Golf,Volkswagen,2011,24800,127000,Automatic
Volkswagen Passat,Volkswagen,2017,51800,97000,Automatic
Proton X70,Proton,2020,59800,62000,Automatic
Perodua Aruz,Perodua,2020,55800,82000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2015,74800,142000,Automatic
Proton X70,Proton,2019,54800,67000,Automatic
Kia Rio,Kia,2016,33800,82000,Automatic
Perodua Myvi,Perodua,2007,19800,132000,Automatic
Perodua Aruz,Perodua,2021,59800,42000,Automatic
BMW X3,BMW,2015,63800,102000,Automatic
Honda Jazz,Honda,2016,42800,87000,Automatic
BMW 730Li,BMW,2013,89800,97000,Automatic
Toyota Hilux,Toyota,2017,87800,82000,Automatic
Honda Jazz,Honda,2019,54800,77000,Automatic
Perodua Myvi,Perodua,2013,21800,7000,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2021,299800,22000,Automatic
BMW 530e,BMW,2019,95800,97000,Automatic
Toyota Vios,Toyota,2016,40800,77000,Automatic
Mazda 3,Mazda,2015,45800,127000,Automatic
Toyota Vios,Toyota,2018,50800,52000,Automatic
Honda Civic,Honda,2017,61999,87000,Automatic
Mercedes-Benz E250 CGI,Mercedes-Benz,2012,41800,97000,Automatic
Nissan Almera,Nissan,2015,16800,132000,Automatic
Ford Focus,Ford,2014,13800,132000,Automatic
Honda Accord,Honda,2009,18800,147000,Automatic
Toyota Estima,Toyota,2001,17500,162000,Automatic
Toyota Harrier,Toyota,2006,25800,142000,Automatic
Mercedes-Benz E200,Mercedes-Benz,2017,124800,67000,Automatic
Proton Saga,Proton,2019,26800,52000,Automatic
Perodua Bezza,Perodua,2017,34700,87000,Automatic
Perodua Bezza,Perodua,2016,32800,72000,Automatic
Honda City,Honda,2016,42100,142000,Automatic
Perodua Bezza,Perodua,2018,36700,82000,Automatic
Toyota Vios,Toyota,2017,53800,132000,Automatic
Proton Saga,Proton,2021,29900,62000,Automatic
Mercedes-Benz C300,Mercedes-Benz,2019,151800,57000,Automatic
Honda Jazz,Honda,2016,51800,87000,Automatic
BMW 330i,BMW,2022,205000,32000,Automatic
Mercedes-Benz C250,Mercedes-Benz,2016,105800,77000,Automatic
BMW 530e,BMW,2019,138000,52000,Automatic
Toyota Hilux,Toyota,2016,68800,107000,Automatic
Perodua Myvi,Perodua,2021,37800,52000,Automatic
BMW X3,BMW,2023,289800,37000,Automatic
BMW 630i,BMW,2024,333000,7000,Automatic
Proton Saga,Proton,2022,29800,32000,Automatic
Honda Jazz,Honda,2014,42800,72000,Automatic
Toyota Vios,Toyota,2023,69800,2000,Automatic
Mazda CX-5,Mazda,2017,59800,72000,Automatic
Honda HR-V,Honda,2015,49800,77000,Automatic
Hyundai Grand Starex,Hyundai,2018,109800,60843,Automatic
MINI 3 Door,MINI,2017,124999,72000,Automatic
Toyota Innova,Toyota,2022,91800,57000,Automatic
Honda Civic,Honda,2016,72999,92000,Automatic
BMW 530i,BMW,2018,156999,52000,Automatic
Mazda CX-5,Mazda,2018,82800,77000,Automatic
Mazda CX-5,Mazda,2022,118888,37000,Automatic
Mercedes-Benz C300,Mercedes-Benz,2019,175800,72000,Automatic
Nissan Almera,Nissan,2017,30800,102000,Automatic
BMW 530i,BMW,2019,182800,52000,Automatic
Honda City,Honda,2022,76800,42000,Automatic
Mitsubishi ASX,Mitsubishi,2017,39999,77000,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,161800,37000,Automatic
Honda CR-V,Honda,2019,89800,72000,Automatic
Perodua Myvi,Perodua,2023,51400,22000,Automatic
Perodua Myvi,Perodua,2016,33800,72000,Automatic
Perodua Alza,Perodua,2013,21400,132000,Automatic
Perodua Myvi,Perodua,2017,36600,142000,Automatic
Honda Jazz,Honda,2019,58800,32000,Automatic
Toyota Harrier,Toyota,2018,143800,77000,Automatic
Honda Accord,Honda,2022,142800,12000,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2020,245800,37000,Automatic
Honda Accord,Honda,2018,79800,62000,Automatic
Toyota Vios,Toyota,2022,73800,37000,Automatic
Honda City,Honda,2022,70800,27000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2018,128800,92000,Automatic
Mazda CX-5,Mazda,2018,90800,77000,Automatic
Honda HR-V,Honda,2016,56800,92000,Automatic
Proton X70,Proton,2019,56800,57000,Automatic
Honda Jazz,Honda,2017,50800,92000,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2022,225800,52000,Automatic
Volkswagen Tiguan,Volkswagen,2019,62800,72000,Automatic
Toyota Rush,Toyota,2019,57800,42000,Automatic
Volkswagen Tiguan,Volkswagen,2018,59800,82000,Automatic
Land Rover Range Rover Velar,Land,2018,232800,47000,Automatic
Mercedes-Benz A250,Mercedes-Benz,2021,166800,52000,Automatic
Volkswagen Tiguan,Volkswagen,2021,76800,82000,Automatic
Toyota Vellfire,Toyota,2015,124800,82000,Automatic
Toyota Vellfire,Toyota,2016,152800,82000,Automatic
Toyota Camry,Toyota,2017,86800,87000,Automatic
Mitsubishi Triton,Mitsubishi,2018,59800,62000,Automatic
Honda HR-V,Honda,2017,57800,77000,Automatic
Perodua Alza,Perodua,2018,36800,62000,Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2019,165000,32000,Automatic
Mercedes-Benz C43 AMG,Mercedes-Benz,2018,173800,62000,Automatic
Honda Jazz,Honda,2014,38800,82000,Automatic
Perodua Bezza,Perodua,2018,31800,27000,Automatic
Honda City,Honda,2016,38800,77000,Automatic
Ford Ranger,Ford,2014,37800,77000,Manual
Perodua Myvi,Perodua,2018,38800,57000,Automatic
Toyota Camry,Toyota,2014,53800,87000,Automatic
Toyota Harrier,Toyota,2005,22800,102000,Automatic
Perodua Bezza,Perodua,2016,30800,92000,Automatic
Honda HR-V,Honda,2019,79800,77000,Automatic
Nissan Navara,Nissan,2017,59800,162000,Automatic
Perodua AXIA,Perodua,2015,20800,62000,Automatic
Proton X70,Proton,2019,53900,67000,Automatic
BMW 530i,BMW,2022,266800,32000,Automatic
Honda City,Honda,2023,66800,22000,Automatic
Toyota Harrier,Toyota,2009,35800,102000,Automatic
Honda City,Honda,2011,18800,92000,Automatic
BMW X3,BMW,2020,132800,57000,Automatic
Honda City,Honda,2018,46900,52000,Automatic
Perodua Alza,Perodua,2016,29900,67000,Automatic
Mitsubishi Triton,Mitsubishi,2016,56800,87000,Automatic
Mercedes-Benz A45 AMG,Mercedes-Benz,2015,139800,57000,Automatic
Perodua Myvi,Perodua,2014,19800,87000,Automatic
Perodua Myvi,Perodua,2019,35900,57000,Automatic
Mazda CX-5,Mazda,2017,53900,62000,Automatic
Mercedes-Benz A200,Mercedes-Benz,2015,67800,62000,Automatic
Toyota Vios,Toyota,2022,61800,47000,Automatic
Toyota Camry,Toyota,2017,83800,62000,Automatic
Proton X70,Proton,2019,52800,107000,Automatic
Honda Civic,Honda,2017,61800,102000,Automatic
